chr	start	end	strand	gene_id	dist_to_v48_tss	dist_to_v68_tss	dist_to_v48_tts	dist_to_v68_tts	v48_tss	v48_tts	v68_tss	v68_tts	pred_tss	pred_tts
Pf3D7_14_v3	1730086.0	1741317.0	+	PF3D7_1442600	1.0	278.0	401.0	401.0	1730087	1740916	1730364.0	1740916.0	1730086	1741317
Pf3D7_14_v3	1742112.0	1749791.0	+	PF3D7_1442700	1.0	7679.0	1.0	-398.0	1742113	1749790	1749791.0	1750189.0	1742112	1749791
Pf3D7_14_v3	1750108.0	1751418.0	-	PF3D7_1442800	-1.0	-1.0	1209.0	1209.0	1751417	1750209	1751417.0	1750209.0	1751418	1750108
Pf3D7_14_v3	1753118.0	1763965.0	+	PF3D7_1442900	392.0	10547.0	301.0	-283.0	1753510	1763664	1763665.0	1764248.0	1753118	1763965
Pf3D7_14_v3	1763915.0	1768425.0	-	PF3D7_1443000	-303.0	356.0	4109.0	302.0	1768122	1764316	1768781.0	1768123.0	1768425	1763915
Pf3D7_14_v3	1769225.0	1771575.0	-	PF3D7_1443100	-225.0	846.0	1949.0	224.0	1771350	1769626	1772421.0	1771351.0	1771575	1769225
Pf3D7_14_v3	1773151.0	1775598.0	+	PF3D7_1443200	125.0	-689.0	401.0	2323.0	1773276	1775197	1772462.0	1773275.0	1773151	1775598
Pf3D7_14_v3	1776009.0	1776863.0	+	PF3D7_1443300	1.0	654.0	201.0	-75.0	1776010	1776662	1776663.0	1776938.0	1776009	1776863
Pf3D7_14_v3	1776757.0	1780091.0	-	PF3D7_1443400	-485.0	117.0	3133.0	484.0	1779606	1776958	1780208.0	1779607.0	1780091	1776757
Pf3D7_14_v3	1780691.0	1783832.0	-	PF3D7_1443500	-252.0	1025.0	2840.0	251.0	1783580	1780992	1784857.0	1783581.0	1783832	1780691
Pf3D7_14_v3	1784632.0	1790630.0	-	PF3D7_1443600	-1.0	-1.0	5697.0	5697.0	1790629	1784933	1790629.0	1784933.0	1790630	1784632
Pf3D7_14_v3	1791510.0	1793407.0	-	PF3D7_1443700	-403.0	375.0	1496.0	402.0	1793004	1791911	1793782.0	1793005.0	1793407	1791510
Pf3D7_14_v3	1794307.0	1796387.0	-	PF3D7_1443800	-453.0	295.0	1679.0	452.0	1795934	1794708	1796682.0	1795935.0	1796387	1794307
Pf3D7_14_v3	1796935.0	1800472.0	+	PF3D7_1443900	353.0	3137.0	401.0	-194.0	1797288	1800071	1800072.0	1800666.0	1796935	1800472
Pf3D7_14_v3	1800572.0	1801888.0	+	PF3D7_1444000	259.0	1079.0	1.0	1.0	1800831	1801887	1801651.0	1801887.0	1800572	1801888
Pf3D7_14_v3	1801888.0	1825526.0	-	PF3D7_1444100	-200.0	109.0	23565.0	199.0	1825326	1801961	1825635.0	1825327.0	1825526	1801888
Pf3D7_14_v3	1825827.0	1827364.0	+	PF3D7_1444200	300.0	1337.0	201.0	-207.0	1826127	1827163	1827164.0	1827571.0	1825827	1827364
Pf3D7_14_v3	1828364.0	1830263.0	+	PF3D7_1444300	215.0	1599.0	301.0	86.0	1828579	1829962	1829963.0	1830177.0	1828364	1830263
Pf3D7_14_v3	1830863.0	1833204.0	+	PF3D7_1444400	146.0	1941.0	401.0	-513.0	1831009	1832803	1832804.0	1833717.0	1830863	1833204
Pf3D7_14_v3	1833481.0	1838928.0	-	PF3D7_1444500	-330.0	847.0	5146.0	329.0	1838598	1833782	1839775.0	1838599.0	1838928	1833481
Pf3D7_14_v3	1841028.0	1841593.0	+	PF3D7_1444600	1.0	233.0	1.0	1.0	1841029	1841592	1841261.0	1841592.0	1841028	1841593
Pf3D7_14_v3	1841793.0	1843207.0	+	PF3D7_1444700	167.0	1114.0	301.0	-49.0	1841960	1842906	1842907.0	1843256.0	1841793	1843207
Pf3D7_14_v3	1843640.0	1845914.0	-	PF3D7_1444800	-297.0	1075.0	1873.0	296.0	1845617	1844041	1846989.0	1845618.0	1845914	1843640
Pf3D7_14_v3	1848218.0	1849171.0	+	PF3D7_1444900	97.0	616.0	338.0	294.0	1848315	1848833	1848834.0	1848877.0	1848218	1849171
Pf3D7_14_v3	1848834.0	1850393.0	-	PF3D7_1445000	-1.0	2.0	1221.0	0	1850392	1849172	1850395.0	1850393.0	1850393	1848834
Pf3D7_14_v3	1851355.0	1855399.0	-	PF3D7_1445100	-345.0	-237.0	3743.0	344.0	1855054	1851656	1855162.0	1855055.0	1855399	1851355
Pf3D7_14_v3	1856255.0	1859709.0	+	PF3D7_1445200	445.0	3054.0	401.0	-43.0	1856700	1859308	1859309.0	1859752.0	1856255	1859709
Pf3D7_14_v3	1859909.0	1862396.0	+	PF3D7_1445300	239.0	2187.0	301.0	-101.0	1860148	1862095	1862096.0	1862497.0	1859909	1862396
Pf3D7_14_v3	1862374.0	1865515.0	-	PF3D7_1445400	-95.0	697.0	2740.0	94.0	1865420	1862775	1866212.0	1865421.0	1865515	1862374
Pf3D7_14_v3	1867521.0	1868266.0	+	PF3D7_1445500	95.0	545.0	201.0	-578.0	1867616	1868065	1868066.0	1868844.0	1867521	1868266
Pf3D7_14_v3	1871566.0	1874782.0	+	PF3D7_1445600	212.0	2816.0	401.0	120.0	1871778	1874381	1874382.0	1874662.0	1871566	1874782
Pf3D7_14_v3	1875020.0	1877257.0	-	PF3D7_1445700	-383.0	474.0	1836.0	382.0	1876874	1875421	1877731.0	1876875.0	1877257	1875020
Pf3D7_14_v3	1878357.0	1882578.0	-	PF3D7_1445800	-1.0	-1.0	3920.0	3000.0	1882577	1878658	1882577.0	1879578.0	1882578	1878357
Pf3D7_14_v3	1885178.0	1888724.0	+	PF3D7_1445900	265.0	3146.0	401.0	-393.0	1885443	1888323	1888324.0	1889117.0	1885178	1888724
Pf3D7_14_v3	1889024.0	1889977.0	+	PF3D7_1446000	389.0	389.0	448.0	448.0	1889413	1889529	1889413.0	1889529.0	1889024	1889977
Pf3D7_14_v3	1889877.0	1892199.0	-	PF3D7_1446100	-91.0	-91.0	2221.0	1374.0	1892108	1889978	1892108.0	1890825.0	1892199	1889877
Pf3D7_14_v3	1892999.0	1895050.0	-	PF3D7_1446200	-33.0	907.0	1850.0	32.0	1895017	1893200	1895957.0	1895018.0	1895050	1892999
Pf3D7_14_v3	1898018.0	1902327.0	+	PF3D7_1446300	333.0	3909.0	401.0	48.0	1898351	1901926	1901927.0	1902279.0	1898018	1902327
Pf3D7_14_v3	1902515.0	1904164.0	-	PF3D7_1446400	-1.0	1429.0	1248.0	0	1904163	1902916	1905593.0	1904164.0	1904164	1902515
Pf3D7_14_v3	1906764.0	1916603.0	+	PF3D7_1446500	433.0	9439.0	401.0	33.0	1907197	1916202	1916203.0	1916570.0	1906764	1916603
Pf3D7_14_v3	1916931.0	1918382.0	-	PF3D7_1446600	-372.0	190.0	1150.0	371.0	1918010	1917232	1918572.0	1918011.0	1918382	1916931
Pf3D7_14_v3	1919182.0	1921858.0	-	PF3D7_1446700	-213.0	172.0	2275.0	212.0	1921645	1919583	1922030.0	1921646.0	1921858	1919182
Pf3D7_14_v3	1922646.0	1924183.0	+	PF3D7_1446800	313.0	1137.0	401.0	68.0	1922959	1923782	1923783.0	1924115.0	1922646	1924183
Pf3D7_14_v3	1924024.0	1927030.0	-	PF3D7_1446900	-380.0	2233.0	2605.0	379.0	1926650	1924425	1929263.0	1926651.0	1927030	1924024
Pf3D7_14_v3	1929751.0	1931780.0	+	PF3D7_1447000	180.0	1629.0	401.0	134.0	1929931	1931379	1931380.0	1931646.0	1929751	1931780
Pf3D7_14_v3	1932220.0	1933384.0	-	PF3D7_1447100	-184.0	50.0	963.0	183.0	1933200	1932421	1933434.0	1933201.0	1933384	1932220
Pf3D7_14_v3	1933601.0	1936176.0	+	PF3D7_1447200	384.0	2175.0	401.0	171.0	1933985	1935775	1935776.0	1936005.0	1933601	1936176
Pf3D7_14_v3	1936476.0	1937675.0	+	PF3D7_1447300	412.0	899.0	301.0	-25.0	1936888	1937374	1937375.0	1937700.0	1936476	1937675
Pf3D7_14_v3	1937705.0	1939355.0	-	PF3D7_1447400	-238.0	-117.0	1649.0	237.0	1939117	1937706	1939238.0	1939118.0	1939355	1937705
Pf3D7_14_v3	1940718.0	1941987.0	+	PF3D7_1447500	338.0	592.0	301.0	301.0	1941056	1941686	1941310.0	1941686.0	1940718	1941987
Pf3D7_14_v3	1941950.0	1943035.0	-	PF3D7_1447600	-72.0	-72.0	884.0	198.0	1942963	1942151	1942963.0	1942837.0	1943035	1941950
Pf3D7_14_v3	1943635.0	1945245.0	-	PF3D7_1447700	-281.0	335.0	1309.0	280.0	1944964	1943936	1945580.0	1944965.0	1945245	1943635
Pf3D7_14_v3	1947245.0	1953607.0	+	PF3D7_1447800	1.0	5962.0	401.0	51.0	1947246	1953206	1953207.0	1953556.0	1947245	1953607
Pf3D7_14_v3	1954400.0	1957832.0	-	PF3D7_1447900	-157.0	1315.0	3231.0	156.0	1957675	1954601	1959147.0	1957676.0	1957832	1954400
Pf3D7_14_v3	1959632.0	1964274.0	-	PF3D7_1448000	-312.0	391.0	4241.0	311.0	1963962	1960033	1964665.0	1963963.0	1964274	1959632
Pf3D7_14_v3	1964963.0	1966244.0	+	PF3D7_1448100	212.0	800.0	482.0	125.0	1965175	1965762	1965763.0	1966119.0	1964963	1966244
Pf3D7_14_v3	1966144.0	1971619.0	-	PF3D7_1448200	-1.0	-1.0	5374.0	66.0	1971618	1966245	1971618.0	1971553.0	1971619	1966144
Pf3D7_14_v3	1972097.0	1977718.0	-	PF3D7_1448300	-295.0	2234.0	5220.0	294.0	1977423	1972498	1979952.0	1977424.0	1977718	1972097
Pf3D7_14_v3	1979918.0	1983188.0	-	PF3D7_1448400	-81.0	-49.0	2869.0	80.0	1983107	1980319	1983139.0	1983108.0	1983188	1979918
Pf3D7_14_v3	1983888.0	1995575.0	-	PF3D7_1448500	-1.0	687.0	11386.0	-203.0	1995574	1984189	1996262.0	1995778.0	1995575	1983888
Pf3D7_14_v3	1997241.0	1998647.0	-	PF3D7_1448600	-344.0	-311.0	1105.0	343.0	1998303	1997542	1998336.0	1998304.0	1998647	1997241
Pf3D7_14_v3	1999204.0	2000950.0	+	PF3D7_1448700	444.0	1446.0	301.0	-32.0	1999648	2000649	2000650.0	2000982.0	1999204	2000950
Pf3D7_14_v3	2000682.0	2002320.0	-	PF3D7_1448800	-214.0	-214.0	1237.0	523.0	2002106	2001083	2002106.0	2001797.0	2002320	2000682
Pf3D7_14_v3	2002520.0	2003405.0	-	PF3D7_1448900	-32.0	21.0	484.0	31.0	2003373	2002921	2003426.0	2003374.0	2003405	2002520
Pf3D7_14_v3	2004005.0	2005530.0	-	PF3D7_1449000	-74.0	-74.0	1124.0	179.0	2005456	2004406	2005456.0	2005351.0	2005530	2004005
Pf3D7_14_v3	2008057.0	2012895.0	+	PF3D7_1449100	374.0	4438.0	401.0	-142.0	2008431	2012494	2012495.0	2013037.0	2008057	2012895
Pf3D7_14_v3	2014295.0	2015356.0	+	PF3D7_1449200	375.0	761.0	301.0	254.0	2014670	2015055	2015056.0	2015102.0	2014295	2015356
Pf3D7_14_v3	2016856.0	2019861.0	+	PF3D7_1449300	455.0	2705.0	301.0	-194.0	2017311	2019560	2019561.0	2020055.0	2016856	2019861
Pf3D7_14_v3	2019908.0	2024586.0	-	PF3D7_1449400	-449.0	-294.0	4377.0	448.0	2024137	2020209	2024292.0	2024138.0	2024586	2019908
Pf3D7_14_v3	2030938.0	2033698.0	+	PF3D7_1449500	149.0	2460.0	301.0	-78.0	2031087	2033397	2033398.0	2033776.0	2030938	2033698
Pf3D7_14_v3	2034815.0	2036631.0	-	PF3D7_1449600	-1.0	43.0	1515.0	0	2036630	2035116	2036674.0	2036631.0	2036631	2034815
Pf3D7_14_v3	2037731.0	2041908.0	-	PF3D7_1449700	-366.0	240.0	3776.0	365.0	2041542	2038132	2042148.0	2041543.0	2041908	2037731
Pf3D7_14_v3	2042843.0	2043843.0	+	PF3D7_1449800	166.0	700.0	301.0	48.0	2043009	2043542	2043543.0	2043795.0	2042843	2043843
Pf3D7_14_v3	2043906.0	2045092.0	-	PF3D7_1449900	-63.0	207.0	1085.0	62.0	2045029	2044007	2045299.0	2045030.0	2045092	2043906
Pf3D7_14_v3	2047330.0	2050484.0	+	PF3D7_1450000	463.0	2754.0	401.0	87.0	2047793	2050083	2050084.0	2050397.0	2047330	2050484
Pf3D7_14_v3	2051220.0	2053590.0	-	PF3D7_1450100	-467.0	198.0	1969.0	466.0	2053123	2051621	2053788.0	2053124.0	2053590	2051220
Pf3D7_14_v3	2055790.0	2056640.0	+	PF3D7_1450200	1.0	-552.0	203.0	850.0	2055791	2056437	2055238.0	2055790.0	2055790	2056640
Pf3D7_14_v3	2056638.0	2059639.0	+	PF3D7_1450300	3.0	2601.0	401.0	-246.0	2056641	2059238	2059239.0	2059885.0	2056638	2059639
Pf3D7_14_v3	2059535.0	2066138.0	-	PF3D7_1450400	-368.0	873.0	6202.0	367.0	2065770	2059936	2067011.0	2065771.0	2066138	2059535
Pf3D7_14_v3	2067538.0	2073985.0	-	PF3D7_1450500	-329.0	-329.0	6246.0	512.0	2073656	2067739	2073656.0	2073473.0	2073985	2067538
Pf3D7_14_v3	2075185.0	2077687.0	-	PF3D7_1450600	-338.0	-338.0	2101.0	2101.0	2077349	2075586	2077349.0	2075586.0	2077687	2075185
Pf3D7_14_v3	2078050.0	2080751.0	+	PF3D7_1450700	438.0	2301.0	401.0	-98.0	2078488	2080350	2080351.0	2080849.0	2078050	2080751
Pf3D7_14_v3	2080597.0	2082530.0	-	PF3D7_1450800	-283.0	44.0	1632.0	282.0	2082247	2080898	2082574.0	2082248.0	2082530	2080597
Pf3D7_14_v3	2082848.0	2084666.0	+	PF3D7_1450900	383.0	1818.0	1.0	-466.0	2083231	2084665	2084666.0	2085132.0	2082848	2084666
Pf3D7_14_v3	2085104.0	2087901.0	-	PF3D7_1451000	-382.0	-238.0	2796.0	381.0	2087519	2085105	2087663.0	2087520.0	2087901	2085104
Pf3D7_14_v3	2090520.0	2093801.0	+	PF3D7_1451100	382.0	2881.0	401.0	-420.0	2090902	2093400	2093401.0	2094221.0	2090520	2093801
Pf3D7_14_v3	2094039.0	2100046.0	-	PF3D7_1451200	-310.0	2741.0	5706.0	309.0	2099736	2094340	2102787.0	2099737.0	2100046	2094039
Pf3D7_14_v3	2104537.0	2107448.0	+	PF3D7_1451300	410.0	2511.0	401.0	41.0	2104947	2107047	2107048.0	2107407.0	2104537	2107448
Pf3D7_14_v3	2108448.0	2113189.0	+	PF3D7_1451400	426.0	4341.0	401.0	-133.0	2108874	2112788	2112789.0	2113322.0	2108448	2113189
Pf3D7_14_v3	2113160.0	2114335.0	-	PF3D7_1451500	-331.0	125.0	774.0	330.0	2114004	2113561	2114460.0	2114005.0	2114335	2113160
Pf3D7_14_v3	2115035.0	2118246.0	-	PF3D7_1451600	-56.0	-56.0	2810.0	142.0	2118190	2115436	2118190.0	2118104.0	2118246	2115035
Pf3D7_14_v3	2118946.0	2120360.0	-	PF3D7_1451700	-80.0	775.0	1413.0	79.0	2120280	2118947	2121135.0	2120281.0	2120360	2118946
Pf3D7_14_v3	2123081.0	2127000.0	+	PF3D7_1451800	380.0	3519.0	401.0	203.0	2123461	2126599	2126600.0	2126797.0	2123081	2127000
Pf3D7_14_v3	2127767.0	2131597.0	-	PF3D7_1451900	-340.0	414.0	3429.0	339.0	2131257	2128168	2132011.0	2131258.0	2131597	2127767
Pf3D7_14_v3	2133958.0	2141268.0	+	PF3D7_1452000	340.0	6910.0	401.0	88.0	2134298	2140867	2140868.0	2141180.0	2133958	2141268
Pf3D7_14_v3	2141468.0	2142679.0	+	PF3D7_1452100	194.0	1211.0	1.0	-75.0	2141662	2142678	2142679.0	2142754.0	2141468	2142679
Pf3D7_14_v3	2142979.0	2144977.0	+	PF3D7_1452200	323.0	1898.0	101.0	66.0	2143302	2144876	2144877.0	2144911.0	2142979	2144977
Pf3D7_14_v3	2144877.0	2146520.0	-	PF3D7_1452300	-290.0	-21.0	1354.0	289.0	2146230	2145166	2146499.0	2146231.0	2146520	2144877
Pf3D7_14_v3	2148031.0	2151524.0	+	PF3D7_1452400	390.0	3093.0	401.0	190.0	2148421	2151123	2151124.0	2151334.0	2148031	2151524
Pf3D7_14_v3	2151422.0	2153735.0	-	PF3D7_1452500	-121.0	869.0	1912.0	120.0	2153614	2151823	2154604.0	2153615.0	2153735	2151422
Pf3D7_14_v3	2155415.0	2166468.0	+	PF3D7_1452600	321.0	-584.0	1.0	10733.0	2155736	2166467	2154831.0	2155735.0	2155415	2166468
Pf3D7_14_v3	2166968.0	2169941.0	+	PF3D7_1452700	251.0	2573.0	401.0	-56.0	2167219	2169540	2169541.0	2169997.0	2166968	2169941
Pf3D7_14_v3	2170441.0	2171868.0	+	PF3D7_1452800	20.0	1250.0	178.0	24.0	2170461	2171690	2171691.0	2171844.0	2170441	2171868
Pf3D7_14_v3	2171868.0	2172726.0	-	PF3D7_1452900	-171.0	-142.0	857.0	170.0	2172555	2171869	2172584.0	2172556.0	2172726	2171868
Pf3D7_14_v3	2172926.0	2176236.0	-	PF3D7_1453000	-414.0	189.0	3209.0	413.0	2175822	2173027	2176425.0	2175823.0	2176236	2172926
Pf3D7_14_v3	2176636.0	2179018.0	-	PF3D7_1453100	-289.0	-289.0	2181.0	2181.0	2178729	2176837	2178729.0	2176837.0	2179018	2176636
Pf3D7_14_v3	2179430.0	2186632.0	+	PF3D7_1453200	89.0	7202.0	1.0	-35.0	2179519	2186631	2186632.0	2186667.0	2179430	2186632
Pf3D7_14_v3	2186932.0	2188016.0	+	PF3D7_1453300	453.0	453.0	401.0	401.0	2187385	2187615	2187385.0	2187615.0	2186932	2188016
Pf3D7_14_v3	2188177.0	2194250.0	+	PF3D7_1453400	1.0	5773.0	301.0	-237.0	2188178	2193949	2193950.0	2194487.0	2188177	2194250
Pf3D7_14_v3	2194293.0	2198670.0	-	PF3D7_1453500	-190.0	-190.0	3976.0	3561.0	2198480	2194694	2198480.0	2195109.0	2198670	2194293
Pf3D7_14_v3	2199270.0	2205026.0	-	PF3D7_1453600	-318.0	112.0	5655.0	317.0	2204708	2199371	2205138.0	2204709.0	2205026	2199270
Pf3D7_14_v3	2206709.0	2208721.0	+	PF3D7_1453700	318.0	1612.0	401.0	-552.0	2207027	2208320	2208321.0	2209273.0	2206709	2208721
Pf3D7_14_v3	2209391.0	2212609.0	-	PF3D7_1453800	-85.0	986.0	2817.0	84.0	2212524	2209792	2213595.0	2212525.0	2212609	2209391
Pf3D7_14_v3	2214825.0	2218096.0	+	PF3D7_1453900	85.0	2971.0	301.0	-203.0	2214910	2217795	2217796.0	2218299.0	2214825	2218096
Pf3D7_14_v3	2218596.0	2220916.0	+	PF3D7_1454000	484.0	2020.0	301.0	2.0	2219080	2220615	2220616.0	2220914.0	2218596	2220916
Pf3D7_14_v3	2221216.0	2222185.0	+	PF3D7_1454100	135.0	669.0	301.0	-94.0	2221351	2221884	2221885.0	2222279.0	2221216	2222185
Pf3D7_14_v3	2222089.0	2227183.0	-	PF3D7_1454200	-479.0	81.0	4693.0	478.0	2226704	2222490	2227264.0	2226705.0	2227183	2222089
Pf3D7_14_v3	2229105.0	2231982.0	+	PF3D7_1454300	179.0	2477.0	401.0	72.0	2229284	2231581	2231582.0	2231910.0	2229105	2231982
Pf3D7_14_v3	2233782.0	2236877.0	+	PF3D7_1454400	361.0	2695.0	401.0	-49.0	2234143	2236476	2236477.0	2236926.0	2233782	2236877
Pf3D7_14_v3	2237977.0	2239283.0	+	PF3D7_1454500	417.0	906.0	401.0	-123.0	2238394	2238882	2238883.0	2239406.0	2237977	2239283
Pf3D7_14_v3	2239137.0	2240632.0	-	PF3D7_1454600	-405.0	-358.0	1094.0	404.0	2240227	2239538	2240274.0	2240228.0	2240632	2239137
Pf3D7_14_v3	2241028.0	2243240.0	+	PF3D7_1454700	405.0	1812.0	401.0	-303.0	2241433	2242839	2242840.0	2243543.0	2241028	2243240
Pf3D7_14_v3	2243740.0	2244568.0	+	PF3D7_1454800	133.0	133.0	201.0	201.0	2243873	2244367	2243873.0	2244367.0	2243740	2244568
Pf3D7_14_v3	2244699.0	2245844.0	-	PF3D7_1454900	-280.0	-49.0	744.0	279.0	2245564	2245100	2245795.0	2245565.0	2245844	2244699
Pf3D7_14_v3	2246844.0	2250187.0	-	PF3D7_1455000	-437.0	472.0	2942.0	164.0	2249750	2247245	2250659.0	2250023.0	2250187	2246844
Pf3D7_14_v3	2250787.0	2252161.0	-	PF3D7_1455100	-227.0	-183.0	973.0	226.0	2251934	2251188	2251978.0	2251935.0	2252161	2250787
Pf3D7_14_v3	2254935.0	2256942.0	+	PF3D7_1455200	127.0	1807.0	201.0	-563.0	2255062	2256741	2256742.0	2257505.0	2254935	2256942
Pf3D7_14_v3	2259442.0	2261698.0	+	PF3D7_1455300	23.0	1856.0	401.0	-934.0	2259465	2261297	2261298.0	2262632.0	2259442	2261698
Pf3D7_14_v3	2262338.0	2264300.0	-	PF3D7_1455400	-499.0	184.0	1561.0	498.0	2263801	2262739	2264484.0	2263802.0	2264300	2262338
Pf3D7_14_v3	2266802.0	2271152.0	+	PF3D7_1455500	399.0	-455.0	301.0	3952.0	2267201	2270851	2266347.0	2267200.0	2266802	2271152
Pf3D7_14_v3	2271228.0	2277600.0	-	PF3D7_1455600	-357.0	127.0	6071.0	356.0	2277243	2271529	2277727.0	2277244.0	2277600	2271228
Pf3D7_14_v3	2278400.0	2282512.0	-	PF3D7_1455700	-350.0	140.0	3811.0	349.0	2282162	2278701	2282652.0	2282163.0	2282512	2278400
Pf3D7_14_v3	2284863.0	2290628.0	+	PF3D7_1455800	250.0	902.0	401.0	401.0	2285113	2290227	2285765.0	2290227.0	2284863	2290628
Pf3D7_14_v3	2290886.0	2292990.0	-	PF3D7_1455900	-299.0	39.0	2103.0	298.0	2292691	2290887	2293029.0	2292692.0	2292990	2290886
Pf3D7_14_v3	2296490.0	2301269.0	+	PF3D7_1456000	1.0	4379.0	401.0	-22.0	2296491	2300868	2300869.0	2301291.0	2296490	2301269
Pf3D7_14_v3	2301155.0	2303164.0	-	PF3D7_1456100	-320.0	-222.0	1708.0	319.0	2302844	2301456	2302942.0	2302845.0	2303164	2301155
Pf3D7_14_v3	2303345.0	2306569.0	+	PF3D7_1456200	220.0	3124.0	101.0	-350.0	2303565	2306468	2306469.0	2306919.0	2303345	2306569
Pf3D7_14_v3	2306554.0	2308580.0	-	PF3D7_1456300	-378.0	57.0	1625.0	377.0	2308202	2306955	2308637.0	2308203.0	2308580	2306554
Pf3D7_14_v3	2308880.0	2312579.0	-	PF3D7_1456400	-107.0	-107.0	3398.0	470.0	2312472	2309181	2312472.0	2312109.0	2312579	2308880
Pf3D7_14_v3	2314073.0	2321756.0	+	PF3D7_1456500	307.0	7483.0	201.0	104.0	2314380	2321555	2321556.0	2321652.0	2314073	2321756
Pf3D7_14_v3	2321556.0	2323171.0	-	PF3D7_1456600	-373.0	-373.0	1218.0	1218.0	2322798	2321953	2322798.0	2321953.0	2323171	2321556
Pf3D7_14_v3	2323471.0	2326032.0	-	PF3D7_1456700	-206.0	1102.0	2260.0	205.0	2325826	2323772	2327134.0	2325827.0	2326032	2323471
Pf3D7_14_v3	2329532.0	2332386.0	-	PF3D7_1456800	-300.0	311.0	2453.0	299.0	2332086	2329933	2332697.0	2332087.0	2332386	2329532
Pf3D7_14_v3	2334687.0	2336163.0	+	PF3D7_1456900	100.0	1276.0	201.0	-96.0	2334787	2335962	2335963.0	2336259.0	2334687	2336163
Pf3D7_14_v3	2336348.0	2339283.0	-	PF3D7_1457000	-130.0	218.0	2634.0	129.0	2339153	2336649	2339501.0	2339154.0	2339283	2336348
Pf3D7_14_v3	2340783.0	2343228.0	+	PF3D7_1457100	1.0	2245.0	201.0	22.0	2340784	2343027	2343028.0	2343206.0	2340783	2343228
Pf3D7_14_v3	2343239.0	2344377.0	-	PF3D7_1457200	-159.0	280.0	737.0	158.0	2344218	2343640	2344657.0	2344219.0	2344377	2343239
Pf3D7_14_v3	2345777.0	2348184.0	-	PF3D7_1457300	-87.0	1227.0	2006.0	86.0	2348097	2346178	2349411.0	2348098.0	2348184	2345777
Pf3D7_14_v3	2350984.0	2360153.0	+	PF3D7_1457400	1.0	9169.0	1.0	-271.0	2350985	2360152	2360153.0	2360424.0	2350984	2360153
Pf3D7_14_v3	2360473.0	2362577.0	-	PF3D7_1457500	-444.0	114.0	1703.0	443.0	2362133	2360874	2362691.0	2362134.0	2362577	2360473
Pf3D7_14_v3	2363577.0	2365771.0	+	PF3D7_1457600	1.0	1794.0	401.0	398.0	2363578	2365370	2365371.0	2365373.0	2363577	2365771
Pf3D7_14_v3	2366971.0	2372024.0	+	PF3D7_1457700	316.0	4753.0	301.0	-130.0	2367287	2371723	2371724.0	2372154.0	2366971	2372024
Pf3D7_14_v3	2372032.0	2373978.0	-	PF3D7_1457800	-234.0	579.0	1745.0	233.0	2373744	2372233	2374557.0	2373745.0	2373978	2372032
Pf3D7_14_v3	2375245.0	2386347.0	+	PF3D7_1457900	334.0	10702.0	401.0	-322.0	2375579	2385946	2385947.0	2386669.0	2375245	2386347
Pf3D7_14_v3	2387347.0	2389896.0	+	PF3D7_1458000	439.0	2149.0	401.0	-46.0	2387786	2389495	2389496.0	2389942.0	2387347	2389896
Pf3D7_14_v3	2390296.0	2391117.0	+	PF3D7_1458100	430.0	-47.0	215.0	392.0	2390726	2390902	2390249.0	2390725.0	2390296	2391117
Pf3D7_14_v3	2390696.0	2391602.0	+	PF3D7_1458200	422.0	906.0	1.0	-437.0	2391118	2391601	2391602.0	2392039.0	2390696	2391602
Pf3D7_14_v3	2391782.0	2397118.0	-	PF3D7_1458300	-287.0	10.0	5335.0	286.0	2396831	2391783	2397128.0	2396832.0	2397118	2391782
Pf3D7_14_v3	2397518.0	2399214.0	-	PF3D7_1458400	-345.0	98.0	1295.0	344.0	2398869	2397919	2399312.0	2398870.0	2399214	2397518
Pf3D7_14_v3	2400514.0	2405412.0	+	PF3D7_1458500	1.0	4898.0	1.0	-144.0	2400515	2405411	2405412.0	2405556.0	2400514	2405412
Pf3D7_14_v3	2406667.0	2410560.0	+	PF3D7_1458600	1.0	3493.0	401.0	-1.0	2406668	2410159	2410160.0	2410561.0	2406667	2410560
Pf3D7_14_v3	2410553.0	2412369.0	-	PF3D7_1458700	-354.0	1822.0	1415.0	353.0	2412015	2410954	2414191.0	2412016.0	2412369	2410553
Pf3D7_14_v3	2414869.0	2417521.0	-	PF3D7_1458800	-54.0	1015.0	2651.0	53.0	2417467	2414870	2418536.0	2417468.0	2417521	2414869
Pf3D7_14_v3	2418068.0	2419599.0	+	PF3D7_1458900	354.0	1231.0	301.0	163.0	2418422	2419298	2419299.0	2419436.0	2418068	2419599
Pf3D7_14_v3	2420399.0	2423390.0	+	PF3D7_1459000	365.0	2591.0	401.0	-62.0	2420764	2422989	2422990.0	2423452.0	2420399	2423390
Pf3D7_14_v3	2423890.0	2426601.0	+	PF3D7_1459100	17.0	2411.0	301.0	28.0	2423907	2426300	2426301.0	2426573.0	2423890	2426601
Pf3D7_14_v3	2427023.0	2430092.0	-	PF3D7_1459200	-1.0	773.0	2868.0	0	2430091	2427224	2430865.0	2430092.0	2430092	2427023
Pf3D7_14_v3	2432176.0	2432947.0	+	PF3D7_1459300	1.0	571.0	201.0	-130.0	2432177	2432746	2432747.0	2433077.0	2432176	2432947
Pf3D7_14_v3	2432960.0	2434694.0	-	PF3D7_1459400	-311.0	650.0	1333.0	310.0	2434383	2433361	2435344.0	2434384.0	2434694	2432960
