chr,start,end,strand,gene_id
Pf3D7_13_v3,2291511,2294535,+,PF3D7_1357800
Pf3D7_13_v3,2295535,2297457,+,PF3D7_1357900
Pf3D7_13_v3,2304195,2297499,-,PF3D7_1358000
Pf3D7_13_v3,2307934,2305035,-,PF3D7_1358100
Pf3D7_13_v3,2308541,2314126,+,PF3D7_1358200
Pf3D7_13_v3,2315480,2314126,-,PF3D7_1358300
Pf3D7_13_v3,2316580,2318245,+,PF3D7_1358400
Pf3D7_13_v3,2318445,2320928,+,PF3D7_1358500
Pf3D7_13_v3,2321828,2325478,+,PF3D7_1358600
Pf3D7_13_v3,2327073,2325993,-,PF3D7_1358700
Pf3D7_13_v3,2330656,2331930,+,PF3D7_1358800
Pf3D7_13_v3,2334916,2331795,-,PF3D7_1358900
Pf3D7_13_v3,2346262,2335604,-,PF3D7_1359000
Pf3D7_13_v3,2350236,2347462,-,PF3D7_1359100
Pf3D7_13_v3,2352821,2350436,-,PF3D7_1359200
Pf3D7_13_v3,2353621,2357203,+,PF3D7_1359300
Pf3D7_13_v3,2361625,2358850,-,PF3D7_1359400
Pf3D7_13_v3,2364199,2365236,+,PF3D7_1359500
Pf3D7_13_v3,2371536,2378160,+,PF3D7_1359600
Pf3D7_13_v3,2381164,2392662,+,PF3D7_1359700
Pf3D7_13_v3,2393362,2394656,+,PF3D7_1359800
Pf3D7_13_v3,2395656,2402655,+,PF3D7_1359900
Pf3D7_13_v3,2404248,2403110,-,PF3D7_1360000
Pf3D7_13_v3,2406437,2404948,-,PF3D7_1360100
Pf3D7_13_v3,2408847,2406837,-,PF3D7_1360200
Pf3D7_13_v3,2410656,2408947,-,PF3D7_1360300
Pf3D7_13_v3,2411167,2412699,+,PF3D7_1360400
Pf3D7_13_v3,2413323,2425662,+,PF3D7_1360500
Pf3D7_13_v3,2431184,2425732,-,PF3D7_1360700
Pf3D7_13_v3,2435184,2439325,+,PF3D7_1360800
Pf3D7_13_v3,2443289,2440037,-,PF3D7_1360900
Pf3D7_13_v3,2447460,2444689,-,PF3D7_1361000
Pf3D7_13_v3,2450460,2454161,+,PF3D7_1361100
Pf3D7_13_v3,2454961,2461425,+,PF3D7_1361200
Pf3D7_13_v3,2462068,2464134,+,PF3D7_1361300
Pf3D7_13_v3,2464719,2463785,-,PF3D7_1361400
Pf3D7_13_v3,2468026,2465390,-,PF3D7_1361500
Pf3D7_13_v3,2469671,2468726,-,PF3D7_1361600
Pf3D7_13_v3,2470541,2472194,+,PF3D7_1361700
Pf3D7_13_v3,2473494,2481927,+,PF3D7_1361800
Pf3D7_13_v3,2483653,2482071,-,PF3D7_1361900
Pf3D7_13_v3,2486297,2487754,+,PF3D7_1362000
Pf3D7_13_v3,2489476,2487756,-,PF3D7_1362100
Pf3D7_13_v3,2492242,2489985,-,PF3D7_1362200
Pf3D7_13_v3,2492738,2494113,+,PF3D7_1362300
Pf3D7_13_v3,2495923,2502371,+,PF3D7_1362400
Pf3D7_13_v3,2502771,2505859,+,PF3D7_1362500
Pf3D7_13_v3,2506059,2507515,+,PF3D7_1362600
Pf3D7_13_v3,2510354,2516675,+,PF3D7_1362700
Pf3D7_13_v3,2518486,2525894,+,PF3D7_1362800
Pf3D7_13_v3,2526359,2531784,+,PF3D7_1362900
Pf3D7_13_v3,2532084,2535723,+,PF3D7_1363000
Pf3D7_13_v3,2536123,2539643,+,PF3D7_1363100
Pf3D7_13_v3,2541683,2539847,-,PF3D7_1363200
Pf3D7_13_v3,2542041,2543351,+,PF3D7_1363300
Pf3D7_13_v3,2546963,2543151,-,PF3D7_1363400
Pf3D7_13_v3,2547284,2550878,+,PF3D7_1363500
Pf3D7_13_v3,2551953,2551042,-,PF3D7_1363600
Pf3D7_13_v3,2552227,2555327,+,PF3D7_1363700
Pf3D7_13_v3,2556024,2559648,+,PF3D7_1363800
Pf3D7_13_v3,2562117,2562969,+,PF3D7_1363900
Pf3D7_13_v3,2564169,2567109,+,PF3D7_1364000
Pf3D7_13_v3,2568109,2570947,+,PF3D7_1364100
Pf3D7_13_v3,2577658,2571744,-,PF3D7_1364200
Pf3D7_13_v3,2583031,2578758,-,PF3D7_1364300
Pf3D7_13_v3,2585031,2595230,+,PF3D7_1364400
Pf3D7_13_v3,2596130,2598223,+,PF3D7_1364500
Pf3D7_13_v3,2598523,2601700,+,PF3D7_1364600
Pf3D7_13_v3,2601800,2603208,+,PF3D7_1364700
Pf3D7_13_v3,2605396,2603262,-,PF3D7_1364800
Pf3D7_13_v3,2608197,2605996,-,PF3D7_1364900
Pf3D7_13_v3,2608451,2609845,+,PF3D7_1365000
Pf3D7_13_v3,2610782,2609932,-,PF3D7_1365100
Pf3D7_13_v3,2611082,2612039,+,PF3D7_1365200
Pf3D7_13_v3,2615047,2612021,-,PF3D7_1365300
Pf3D7_13_v3,2618327,2615847,-,PF3D7_1365400
Pf3D7_13_v3,2619003,2620868,+,PF3D7_1365500
Pf3D7_13_v3,2621260,2624401,+,PF3D7_1365600
Pf3D7_13_v3,2626360,2624252,-,PF3D7_1365700
Pf3D7_13_v3,2629599,2631843,+,PF3D7_1365800
Pf3D7_13_v3,2633612,2632133,-,PF3D7_1365900
Pf3D7_13_v3,2634761,2635889,+,PF3D7_1366000
Pf3D7_13_v3,2636731,2637641,+,PF3D7_1366100
Pf3D7_13_v3,2637741,2638944,+,PF3D7_1366200
Pf3D7_13_v3,2652776,2638654,-,PF3D7_1366300
Pf3D7_13_v3,2659172,2654976,-,PF3D7_1366400
Pf3D7_13_v3,2661366,2662423,+,PF3D7_1366500
Pf3D7_13_v3,2665465,2663021,-,PF3D7_1366600
Pf3D7_13_v3,2666253,2667882,+,PF3D7_1366700
Pf3D7_13_v3,2670689,2668197,-,PF3D7_1366800
Pf3D7_13_v3,2675425,2678367,+,PF3D7_1366900
Pf3D7_13_v3,2680620,2679114,-,PF3D7_1367000
Pf3D7_13_v3,2681026,2682993,+,PF3D7_1367100
Pf3D7_13_v3,2683293,2684968,+,PF3D7_1367200
Pf3D7_13_v3,2686660,2685058,-,PF3D7_1367300
Pf3D7_13_v3,2687232,2691102,+,PF3D7_1367400
Pf3D7_13_v3,2691702,2693683,+,PF3D7_1367500
Pf3D7_13_v3,2695154,2693620,-,PF3D7_1367600
Pf3D7_13_v3,2695460,2700082,+,PF3D7_1367700
Pf3D7_13_v3,2701227,2705077,+,PF3D7_1367800
Pf3D7_13_v3,2706377,2708812,+,PF3D7_1367900
Pf3D7_13_v3,2709705,2708712,-,PF3D7_1368000
Pf3D7_13_v3,2712062,2710005,-,PF3D7_1368100
Pf3D7_13_v3,2715852,2713062,-,PF3D7_1368200
Pf3D7_13_v3,2717437,2719378,+,PF3D7_1368300
Pf3D7_13_v3,2721589,2719489,-,PF3D7_1368400
Pf3D7_13_v3,2722421,2725483,+,PF3D7_1368500
Pf3D7_13_v3,2726224,2725268,-,PF3D7_1368600
Pf3D7_13_v3,2729540,2727024,-,PF3D7_1368700
Pf3D7_13_v3,2736549,2730740,-,PF3D7_1368800
Pf3D7_13_v3,2739144,2741299,+,PF3D7_1368900
Pf3D7_13_v3,2742099,2746263,+,PF3D7_1369000
Pf3D7_13_v3,2748694,2746658,-,PF3D7_1369100
Pf3D7_13_v3,2749594,2756528,+,PF3D7_1369200
Pf3D7_13_v3,2757998,2756328,-,PF3D7_1369300
Pf3D7_13_v3,2759398,2768879,+,PF3D7_1369400
Pf3D7_13_v3,2769479,2773881,+,PF3D7_1369500
Pf3D7_13_v3,2777204,2773790,-,PF3D7_1369600
Pf3D7_13_v3,2779072,2777704,-,PF3D7_1369700
Pf3D7_13_v3,2780072,2780828,+,PF3D7_1369800
Pf3D7_13_v3,2781621,2781152,-,PF3D7_1369900
Pf3D7_13_v3,2781696,2781621,+,PF3D7_1370000
Pf3D7_13_v3,2783665,2783222,-,PF3D7_1370100
Pf3D7_13_v3,2783765,2784237,+,PF3D7_1370200
Pf3D7_13_v3,2787537,2789314,+,PF3D7_1370300
Pf3D7_13_v3,2794236,2795252,+,PF3D7_1370500
Pf3D7_13_v3,2795852,2797145,+,PF3D7_1370800
Pf3D7_13_v3,2797145,2798504,+,PF3D7_1370900
Pf3D7_13_v3,2799604,2802255,+,PF3D7_1371000
Pf3D7_13_v3,2802687,2802787,+,PF3D7_1371200
Pf3D7_13_v3,2802787,2807460,+,PF3D7_1371300
Pf3D7_13_v3,2809605,2808462,-,PF3D7_1371500
Pf3D7_13_v3,2811705,2820671,+,PF3D7_1371600
Pf3D7_13_v3,2820771,2823293,+,PF3D7_1371700
Pf3D7_13_v3,2825853,2823901,-,PF3D7_1371800
Pf3D7_13_v3,2829853,2830970,+,PF3D7_1371900
Pf3D7_13_v3,2832570,2834323,+,PF3D7_1372000
Pf3D7_13_v3,2836623,2839459,+,PF3D7_1372100
Pf3D7_13_v3,2841704,2840426,-,PF3D7_1372200
Pf3D7_13_v3,2845766,2846839,+,PF3D7_1372300
Pf3D7_13_v3,2850439,2853883,+,PF3D7_1372400
Pf3D7_13_v3,2855785,2854243,-,PF3D7_1372500
Pf3D7_13_v3,2856469,2858327,+,PF3D7_1372600
Pf3D7_13_v3,2860127,2861842,+,PF3D7_1372700
Pf3D7_13_v3,2863742,2865070,+,PF3D7_1372800
Pf3D7_13_v3,2865892,2867427,+,PF3D7_1372900
Pf3D7_13_v3,2868727,2870366,+,PF3D7_1373000
Pf3D7_13_v3,2873090,2871659,-,PF3D7_1373100
Pf3D7_13_v3,2875889,2876204,+,PF3D7_1373200
Pf3D7_13_v3,2877704,2879442,+,PF3D7_1373300
Pf3D7_13_v3,2881442,2883257,+,PF3D7_1373400
Pf3D7_14_v3,8539,6807,-,PF3D7_1400200
Pf3D7_14_v3,12325,10673,-,PF3D7_1400300
Pf3D7_14_v3,15364,13825,-,PF3D7_1400400
Pf3D7_14_v3,18809,17068,-,PF3D7_1400500
Pf3D7_14_v3,22233,20596,-,PF3D7_1400600
Pf3D7_14_v3,25520,23936,-,PF3D7_1400700
Pf3D7_14_v3,28882,27020,-,PF3D7_1400800
Pf3D7_14_v3,31492,29782,-,PF3D7_1400900
Pf3D7_14_v3,35780,34292,-,PF3D7_1401000
Pf3D7_14_v3,38974,40841,+,PF3D7_1401050
Pf3D7_14_v3,43532,40888,-,PF3D7_1401100
Pf3D7_14_v3,46694,48145,+,PF3D7_1401200
Pf3D7_14_v3,50416,48511,-,PF3D7_1401300
Pf3D7_14_v3,53971,53010,-,PF3D7_1401400
Pf3D7_14_v3,58463,56871,-,PF3D7_1401500
Pf3D7_14_v3,62989,60963,-,PF3D7_1401600
Pf3D7_14_v3,67267,65968,-,PF3D7_1401700
Pf3D7_14_v3,71282,73091,+,PF3D7_1401800
Pf3D7_14_v3,77057,73787,-,PF3D7_1401900
Pf3D7_14_v3,80520,76957,-,PF3D7_1402000
Pf3D7_14_v3,80824,83761,+,PF3D7_1402100
Pf3D7_14_v3,84361,85702,+,PF3D7_1402200
Pf3D7_14_v3,88264,85482,-,PF3D7_1402300
Pf3D7_14_v3,91263,89164,-,PF3D7_1402400
Pf3D7_14_v3,93679,91963,-,PF3D7_1402500
Pf3D7_14_v3,98546,94879,-,PF3D7_1402700
Pf3D7_14_v3,100505,105925,+,PF3D7_1402800
Pf3D7_14_v3,106369,109435,+,PF3D7_1402900
Pf3D7_14_v3,110113,112646,+,PF3D7_1403000
Pf3D7_14_v3,119368,112843,-,PF3D7_1403100
Pf3D7_14_v3,121554,119768,-,PF3D7_1403200
Pf3D7_14_v3,125585,121454,-,PF3D7_1403300
Pf3D7_14_v3,125985,130021,+,PF3D7_1403400
Pf3D7_14_v3,132253,129921,-,PF3D7_1403500
Pf3D7_14_v3,132501,133695,+,PF3D7_1403600
Pf3D7_14_v3,135529,133436,-,PF3D7_1403700
Pf3D7_14_v3,141441,136229,-,PF3D7_1403800
Pf3D7_14_v3,143483,141841,-,PF3D7_1403900
Pf3D7_14_v3,143939,144862,+,PF3D7_1404000
Pf3D7_14_v3,146060,144733,-,PF3D7_1404100
Pf3D7_14_v3,147650,148716,+,PF3D7_1404200
Pf3D7_14_v3,149716,150709,+,PF3D7_1404300
Pf3D7_14_v3,151709,152511,+,PF3D7_1404400
Pf3D7_14_v3,152911,154854,+,PF3D7_1404500
Pf3D7_14_v3,160526,154546,-,PF3D7_1404600
Pf3D7_14_v3,162389,160826,-,PF3D7_1404700
Pf3D7_14_v3,167099,163689,-,PF3D7_1404800
Pf3D7_14_v3,169755,171294,+,PF3D7_1404900
Pf3D7_14_v3,172094,175312,+,PF3D7_1405000
Pf3D7_14_v3,179796,175402,-,PF3D7_1405100
Pf3D7_14_v3,180506,181650,+,PF3D7_1405200
Pf3D7_14_v3,181950,185433,+,PF3D7_1405300
Pf3D7_14_v3,190696,185336,-,PF3D7_1405400
Pf3D7_14_v3,190869,192825,+,PF3D7_1405500
Pf3D7_14_v3,194626,192725,-,PF3D7_1405600
Pf3D7_14_v3,198792,195926,-,PF3D7_1405700
Pf3D7_14_v3,204458,200092,-,PF3D7_1405800
Pf3D7_14_v3,205244,209304,+,PF3D7_1405900
Pf3D7_14_v3,210204,211261,+,PF3D7_1406000
Pf3D7_14_v3,215944,211365,-,PF3D7_1406100
Pf3D7_14_v3,217452,226708,+,PF3D7_1406200
Pf3D7_14_v3,228008,230238,+,PF3D7_1406300
Pf3D7_14_v3,230438,232891,+,PF3D7_1406400
Pf3D7_14_v3,237745,232691,-,PF3D7_1406500
Pf3D7_14_v3,239345,243773,+,PF3D7_1406600
Pf3D7_14_v3,244473,245893,+,PF3D7_1406700
Pf3D7_14_v3,248058,245979,-,PF3D7_1406800
Pf3D7_14_v3,250922,252827,+,PF3D7_1406900
Pf3D7_14_v3,253127,257761,+,PF3D7_1407000
Pf3D7_14_v3,258361,260389,+,PF3D7_1407100
Pf3D7_14_v3,262502,260660,-,PF3D7_1407200
Pf3D7_14_v3,264402,267475,+,PF3D7_1407300
Pf3D7_14_v3,268980,267807,-,PF3D7_1407400
Pf3D7_14_v3,269393,271013,+,PF3D7_1407500
Pf3D7_14_v3,277175,270928,-,PF3D7_1407600
Pf3D7_14_v3,279116,280774,+,PF3D7_1407700
Pf3D7_14_v3,283085,284736,+,PF3D7_1407800
Pf3D7_14_v3,288136,289856,+,PF3D7_1407900
Pf3D7_14_v3,293156,295233,+,PF3D7_1408000
Pf3D7_14_v3,297133,299224,+,PF3D7_1408100
Pf3D7_14_v3,306168,300424,-,PF3D7_1408200
Pf3D7_14_v3,312434,313597,+,PF3D7_1408300
Pf3D7_14_v3,317458,313574,-,PF3D7_1408400
Pf3D7_14_v3,319858,321262,+,PF3D7_1408500
Pf3D7_14_v3,322862,324473,+,PF3D7_1408600
Pf3D7_14_v3,346958,324353,-,PF3D7_1408700
Pf3D7_14_v3,349069,350416,+,PF3D7_1408800
Pf3D7_14_v3,352262,350624,-,PF3D7_1408900
Pf3D7_14_v3,355549,353162,-,PF3D7_1409000
Pf3D7_14_v3,356542,360589,+,PF3D7_1409100
Pf3D7_14_v3,361591,360655,-,PF3D7_1409200
Pf3D7_14_v3,363040,364641,+,PF3D7_1409300
Pf3D7_14_v3,367045,365208,-,PF3D7_1409400
Pf3D7_14_v3,370145,373307,+,PF3D7_1409500
Pf3D7_14_v3,374799,377107,+,PF3D7_1409600
Pf3D7_14_v3,380587,377284,-,PF3D7_1409700
Pf3D7_14_v3,382783,385133,+,PF3D7_1409800
Pf3D7_14_v3,389533,391896,+,PF3D7_1409900
Pf3D7_14_v3,394209,392571,-,PF3D7_1410000
Pf3D7_14_v3,395751,398368,+,PF3D7_1410100
Pf3D7_14_v3,400268,403295,+,PF3D7_1410200
Pf3D7_14_v3,417441,403251,-,PF3D7_1410300
Pf3D7_14_v3,420363,423091,+,PF3D7_1410400
Pf3D7_14_v3,424490,423350,-,PF3D7_1410500
Pf3D7_14_v3,426851,428989,+,PF3D7_1410600
Pf3D7_14_v3,431150,429289,-,PF3D7_1410700
Pf3D7_14_v3,433662,435719,+,PF3D7_1410800
Pf3D7_14_v3,436819,439867,+,PF3D7_1410900
Pf3D7_14_v3,440540,447774,+,PF3D7_1411000
Pf3D7_14_v3,450274,447774,-,PF3D7_1411100
Pf3D7_14_v3,455195,451974,-,PF3D7_1411200
Pf3D7_14_v3,458480,460963,+,PF3D7_1411300
Pf3D7_14_v3,467875,460963,-,PF3D7_1411400
Pf3D7_14_v3,468652,472417,+,PF3D7_1411500
Pf3D7_14_v3,472617,475027,+,PF3D7_1411600
Pf3D7_14_v3,475027,477468,+,PF3D7_1411700
Pf3D7_14_v3,479130,477368,-,PF3D7_1411800
Pf3D7_14_v3,479988,481715,+,PF3D7_1411900
Pf3D7_14_v3,482115,483700,+,PF3D7_1412000
Pf3D7_14_v3,484300,487775,+,PF3D7_1412100
Pf3D7_14_v3,490381,487575,-,PF3D7_1412200
Pf3D7_14_v3,492470,491193,-,PF3D7_1412300
Pf3D7_14_v3,504459,493570,-,PF3D7_1412400
Pf3D7_14_v3,507246,509269,+,PF3D7_1412500
Pf3D7_14_v3,511562,509285,-,PF3D7_1412600
Pf3D7_14_v3,512362,516423,+,PF3D7_1412700
Pf3D7_14_v3,518194,516273,-,PF3D7_1412800
Pf3D7_14_v3,520894,523199,+,PF3D7_1412900
Pf3D7_14_v3,525531,523489,-,PF3D7_1413000
Pf3D7_14_v3,527106,529635,+,PF3D7_1413100
Pf3D7_14_v3,532017,529734,-,PF3D7_1413200
Pf3D7_14_v3,533290,532417,-,PF3D7_1413300
Pf3D7_14_v3,535995,533656,-,PF3D7_1413400
Pf3D7_14_v3,538168,536495,-,PF3D7_1413500
Pf3D7_14_v3,538640,540573,+,PF3D7_1413600
Pf3D7_14_v3,546253,540676,-,PF3D7_1413700
Pf3D7_14_v3,547547,549418,+,PF3D7_1413800
Pf3D7_14_v3,551518,553536,+,PF3D7_1413900
Pf3D7_14_v3,555992,553438,-,PF3D7_1414000
Pf3D7_14_v3,559973,562725,+,PF3D7_1414100
Pf3D7_14_v3,565501,564023,-,PF3D7_1414200
Pf3D7_14_v3,570348,571762,+,PF3D7_1414300
Pf3D7_14_v3,575495,577056,+,PF3D7_1414400
Pf3D7_14_v3,588025,578068,-,PF3D7_1414500
Pf3D7_14_v3,590430,592589,+,PF3D7_1414600
Pf3D7_14_v3,597462,592591,-,PF3D7_1414700
Pf3D7_14_v3,601180,599362,-,PF3D7_1414800
Pf3D7_14_v3,605779,601680,-,PF3D7_1414900
Pf3D7_14_v3,607349,606179,-,PF3D7_1415000
Pf3D7_14_v3,608949,611288,+,PF3D7_1415100
Pf3D7_14_v3,611588,613137,+,PF3D7_1415200
Pf3D7_14_v3,614837,616581,+,PF3D7_1415300
Pf3D7_14_v3,618896,623522,+,PF3D7_1415400
Pf3D7_14_v3,628618,624485,-,PF3D7_1415500
Pf3D7_14_v3,633314,629018,-,PF3D7_1415600
Pf3D7_14_v3,636534,634414,-,PF3D7_1415700
Pf3D7_14_v3,640134,641820,+,PF3D7_1415800
Pf3D7_14_v3,643013,641770,-,PF3D7_1415900
Pf3D7_14_v3,643436,645290,+,PF3D7_1416000
Pf3D7_14_v3,648802,645240,-,PF3D7_1416100
Pf3D7_14_v3,657346,650502,-,PF3D7_1416200
Pf3D7_14_v3,659246,661097,+,PF3D7_1416300
Pf3D7_14_v3,665099,661097,-,PF3D7_1416400
Pf3D7_14_v3,666999,669025,+,PF3D7_1416500
Pf3D7_14_v3,678773,669691,-,PF3D7_1416600
Pf3D7_14_v3,682377,680854,-,PF3D7_1416700
Pf3D7_14_v3,682524,685203,+,PF3D7_1416800
Pf3D7_14_v3,686491,685036,-,PF3D7_1416900
Pf3D7_14_v3,688169,690041,+,PF3D7_1417000
Pf3D7_14_v3,690450,691473,+,PF3D7_1417100
Pf3D7_14_v3,694373,708478,+,PF3D7_1417200
Pf3D7_14_v3,709578,713310,+,PF3D7_1417300
Pf3D7_14_v3,714707,725999,+,PF3D7_1417400
Pf3D7_14_v3,728393,726778,-,PF3D7_1417500
Pf3D7_14_v3,744929,730293,-,PF3D7_1417600
Pf3D7_14_v3,750283,751685,+,PF3D7_1417700
Pf3D7_14_v3,753185,756841,+,PF3D7_1417800
Pf3D7_14_v3,758859,756794,-,PF3D7_1417900
Pf3D7_14_v3,761713,759059,-,PF3D7_1418000
Pf3D7_14_v3,773659,762513,-,PF3D7_1418100
Pf3D7_14_v3,775408,776312,+,PF3D7_1418200
Pf3D7_14_v3,776512,777483,+,PF3D7_1418300
Pf3D7_14_v3,778083,777983,+,PF3D7_1418400
Pf3D7_14_v3,779376,779896,+,PF3D7_1418500
Pf3D7_14_v3,780125,780005,+,PF3D7_1418600
Pf3D7_14_v3,780915,781035,+,PF3D7_1418700
Pf3D7_14_v3,782577,781660,-,PF3D7_1418800
Pf3D7_14_v3,786257,782777,-,PF3D7_1418900
Pf3D7_14_v3,790459,786557,-,PF3D7_1419000
Pf3D7_14_v3,793459,797278,+,PF3D7_1419100
Pf3D7_14_v3,800416,797308,-,PF3D7_1419200
Pf3D7_14_v3,802336,803682,+,PF3D7_1419300
Pf3D7_14_v3,811577,804124,-,PF3D7_1419400
Pf3D7_14_v3,814823,813477,-,PF3D7_1419500
Pf3D7_14_v3,818246,814923,-,PF3D7_1419600
Pf3D7_14_v3,819846,821998,+,PF3D7_1419700
Pf3D7_14_v3,824611,822022,-,PF3D7_1419800
Pf3D7_14_v3,827603,825211,-,PF3D7_1419900
Pf3D7_14_v3,830834,828603,-,PF3D7_1420000
Pf3D7_14_v3,837026,832234,-,PF3D7_1420100
Pf3D7_14_v3,842810,838626,-,PF3D7_1420200
Pf3D7_14_v3,843265,845020,+,PF3D7_1420300
Pf3D7_14_v3,846220,849578,+,PF3D7_1420400
Pf3D7_14_v3,853350,849818,-,PF3D7_1420500
Pf3D7_14_v3,856010,853993,-,PF3D7_1420600
Pf3D7_14_v3,860010,863481,+,PF3D7_1420700
Pf3D7_14_v3,864821,863622,-,PF3D7_1420800
Pf3D7_14_v3,867101,865045,-,PF3D7_1420900
Pf3D7_14_v3,869299,867501,-,PF3D7_1421000
Pf3D7_14_v3,870999,875062,+,PF3D7_1421100
Pf3D7_14_v3,875172,875172,-,PF3D7_1421150
Pf3D7_14_v3,876540,875386,-,PF3D7_1421200
Pf3D7_14_v3,881556,877040,-,PF3D7_1421300
Pf3D7_14_v3,884097,881556,-,PF3D7_1421400
Pf3D7_14_v3,884273,885210,+,PF3D7_1421500
Pf3D7_14_v3,885075,887871,+,PF3D7_1421600
Pf3D7_14_v3,888437,888121,-,PF3D7_1421700
Pf3D7_14_v3,890239,888837,-,PF3D7_1421800
Pf3D7_14_v3,891990,890739,-,PF3D7_1421900
Pf3D7_14_v3,893050,891990,-,PF3D7_1422000
Pf3D7_14_v3,895103,893319,-,PF3D7_1422100
Pf3D7_14_v3,897179,895603,-,PF3D7_1422200
Pf3D7_14_v3,899485,897679,-,PF3D7_1422300
Pf3D7_14_v3,900045,905579,+,PF3D7_1422400
Pf3D7_14_v3,906179,909193,+,PF3D7_1422500
Pf3D7_14_v3,909993,912553,+,PF3D7_1422600
Pf3D7_14_v3,913818,917792,+,PF3D7_1422700
Pf3D7_14_v3,920030,918128,-,PF3D7_1422800
Pf3D7_14_v3,922498,924609,+,PF3D7_1422900
Pf3D7_14_v3,926802,924563,-,PF3D7_1423000
Pf3D7_14_v3,929428,931582,+,PF3D7_1423100
Pf3D7_14_v3,932682,935558,+,PF3D7_1423200
Pf3D7_14_v3,935858,941939,+,PF3D7_1423300
Pf3D7_14_v3,941739,947386,+,PF3D7_1423400
Pf3D7_14_v3,952349,947086,-,PF3D7_1423500
Pf3D7_14_v3,955864,958067,+,PF3D7_1423600
Pf3D7_14_v3,964062,958673,-,PF3D7_1423700
Pf3D7_14_v3,967351,972612,+,PF3D7_1423800
Pf3D7_14_v3,972674,972674,-,PF3D7_1423900
Pf3D7_14_v3,973226,973252,-,PF3D7_1424000
Pf3D7_14_v3,975907,973552,-,PF3D7_1424100
Pf3D7_14_v3,977744,979367,+,PF3D7_1424400
Pf3D7_14_v3,979367,979937,+,PF3D7_1424500
Pf3D7_14_v3,979837,980137,+,PF3D7_1424600
Pf3D7_14_v3,981237,981537,+,PF3D7_1424700
Pf3D7_14_v3,981437,982329,+,PF3D7_1424800
Pf3D7_14_v3,981872,982721,+,PF3D7_1424900
Pf3D7_14_v3,981872,983019,+,PF3D7_1425000
Pf3D7_14_v3,983019,983019,+,PF3D7_1425100
Pf3D7_14_v3,984764,982891,-,PF3D7_1425200
Pf3D7_14_v3,988019,985064,-,PF3D7_1425300
Pf3D7_14_v3,989219,993231,+,PF3D7_1425400
Pf3D7_14_v3,993331,994301,+,PF3D7_1425500
Pf3D7_14_v3,1000542,994860,-,PF3D7_1425600
Pf3D7_14_v3,1006607,1008470,+,PF3D7_1425700
Pf3D7_14_v3,1008870,1012311,+,PF3D7_1425800
Pf3D7_14_v3,1014632,1012295,-,PF3D7_1425900
Pf3D7_14_v3,1016944,1015732,-,PF3D7_1426000
Pf3D7_14_v3,1019651,1018444,-,PF3D7_1426100
Pf3D7_14_v3,1023347,1021251,-,PF3D7_1426200
Pf3D7_14_v3,1026061,1023547,-,PF3D7_1426300
Pf3D7_14_v3,1027165,1026261,-,PF3D7_1426400
Pf3D7_14_v3,1029964,1027565,-,PF3D7_1426500
Pf3D7_14_v3,1035436,1030864,-,PF3D7_1426600
Pf3D7_14_v3,1039756,1035736,-,PF3D7_1426700
Pf3D7_14_v3,1042684,1049891,+,PF3D7_1426800
Pf3D7_14_v3,1050584,1049749,-,PF3D7_1426900
Pf3D7_14_v3,1050917,1054595,+,PF3D7_1427000
Pf3D7_14_v3,1056161,1060425,+,PF3D7_1427100
Pf3D7_14_v3,1061425,1062980,+,PF3D7_1427200
Pf3D7_14_v3,1064141,1069387,+,PF3D7_1427300
Pf3D7_14_v3,1080072,1077056,-,PF3D7_1427400
Pf3D7_14_v3,1081322,1084509,+,PF3D7_1427500
Pf3D7_14_v3,1085209,1087240,+,PF3D7_1427600
Pf3D7_14_v3,1087961,1087040,-,PF3D7_1427700
Pf3D7_14_v3,1089535,1088061,-,PF3D7_1427800
Pf3D7_14_v3,1092603,1094082,+,PF3D7_1427900
Pf3D7_14_v3,1095482,1097832,+,PF3D7_1428000
Pf3D7_14_v3,1100357,1097837,-,PF3D7_1428100
Pf3D7_14_v3,1101957,1104788,+,PF3D7_1428200
Pf3D7_14_v3,1106515,1104999,-,PF3D7_1428300
Pf3D7_14_v3,1115490,1107989,-,PF3D7_1428400
Pf3D7_14_v3,1118171,1126593,+,PF3D7_1428500
Pf3D7_14_v3,1126593,1129032,+,PF3D7_1428600
Pf3D7_14_v3,1131066,1129032,-,PF3D7_1428700
Pf3D7_14_v3,1132872,1134601,+,PF3D7_1428800
Pf3D7_14_v3,1139678,1134401,-,PF3D7_1428900
Pf3D7_14_v3,1141453,1140278,-,PF3D7_1429000
Pf3D7_14_v3,1141693,1144092,+,PF3D7_1429100
Pf3D7_14_v3,1148274,1144117,-,PF3D7_1429200
Pf3D7_14_v3,1153554,1150374,-,PF3D7_1429300
Pf3D7_14_v3,1155354,1164095,+,PF3D7_1429400
Pf3D7_14_v3,1164195,1166767,+,PF3D7_1429500
Pf3D7_14_v3,1166967,1168004,+,PF3D7_1429600
Pf3D7_14_v3,1169628,1167935,-,PF3D7_1429700
Pf3D7_14_v3,1170737,1175594,+,PF3D7_1429800
Pf3D7_14_v3,1176294,1181493,+,PF3D7_1429900
Pf3D7_14_v3,1183409,1181363,-,PF3D7_1430000
Pf3D7_14_v3,1184583,1187343,+,PF3D7_1430100
Pf3D7_14_v3,1188043,1191667,+,PF3D7_1430200
Pf3D7_14_v3,1200247,1191645,-,PF3D7_1430300
